review_idx,cos_name,user_nm,rating,review
74,1025 독도 토너,뚠빵이02,4,✔️일단 이 제품은 얼굴에 진정을 잘 시켜주는 제품이에요! 화장솜에 뭍혀서 얼굴에 붙여놓으면 얼굴에 쿨링감이 돌아요! 그게 화하게 쿨링감이 도는게 아니라 정말 시원하게 얼굴열을 진정해주는 거라서 자극이 느껴지지 않아요!  ✔️그리고 수분감도 많이 줘요! 얼굴에 흡수 시키면 수분감이 많이 흡수되면서 얼굴에 마무리감은 산뜻해요! 그래서 수부지인 피부에도 잘 맞아요!  ✔️그리고 이 제품이 잔잔한 각질을 많이 정리해줘서 얼굴에 화장을 잘 먹게 해주는 것같아요!
75,1025 독도 토너,양굥,4,물토너라 닥토하기 좋고 모델링팩에 물대신 섞어 쓰기 좋아요 성분 순해서 민감성도 쓰기 좋은듯 하구요 복합성피부여도 단독으로 쓰는건 건조했어요ㅠ 지성 피부엔 괜찮을듯
76,1025 독도 토너,나는웜톤,5,민감성 피부여서 스킨은 최고로 순한거만 쓰는데 그중 하나가 독도 스킨이에요 순하다고 효과가 없는게 절대 아니고 촉촉하게 케어해줘요
77,1025 독도 토너,ch링,5,토너팩 하기 좋고 대용량이 있어서 좋아용  기본 토너로 쓰기 좋으뮤
78,1025 독도 토너,수갸이,5,너무 순해요. 용량도 커서 7스킨 챱챱챱 할 때 좋음. 순해서 부담 없이 수분 채워지는 느낌
79,1025 독도 토너,킹룸나인,4,안쓰면 허전하고 쓸땐 다른제품 찾게되는 요상한 토너같아요. 그만큼 기본에 충실한 토너라는 뜻이겠죠? 
80,1025 독도 토너,요유요유,5,순하고 역시 옛날 부터 지금 까지 꾸준히 쓰는 사람이 많은 제품인거 같아요 세일 때 어머니한테 사드리고 나서 다 쓰시면 또 사서 쓰시더라고요 잘 맞으시나봐요 민감하신 분들에게 강추 합니다 무난하게 그냥 쭈욱 쓰기 좋은 제품인거 같아요 극 건성 분들은 잘 모르겠는데 그냥 건성인 분들도 무난하게 쓰시기 좋은 토너입니다! 
81,1025 독도 토너,졔라라,5,너무 순해서 물 바르것 같아요 그래서 보습감이 좋다는 느낌을 받진 못했어요 속수분 채우는게 좋으니 열심히 써보려고요
82,1025 독도 토너,챗씨,5,"🍀 -저는 건성,약간 민감?성인데 원래는 마냥건성이였다가 최근들어 몇개월 화농성여드름이 11곳정도나더니ㅠㅠ....어후 약먹고 약바르고 자국이 아직 남아잇어서 속상한1인입니당.. 그래서 순한걸 더욱찾는데 독도토너 좋다좋다 유명템이였는데 못써보다가 이번에 써보았어요!! -너무 너~~~무 순해요 약간 얼굴에 펜자국정도로 작은 흉?이있었는데 생각없이 토너바르고 이후 세럼바르는데 따가워죽을뻔했어요🥲근데 토너바를땐 세상몰랐어욬ㅋㅋㅋㄱ 그만큼 순한제품💛그리고 스며드는 속도도 좋아서 잘먹더라구요ㅎㅎ씻고나와서 이거 싸악 손으로 꾸욱얼굴눌러주면서 발라놓으면 머리말리고뭐하고 다해도 보습력👍🏻"
83,1025 독도 토너,오렌지귤,4,"여름 아침에 메이크업하기 전에 가볍게 쓰기 딱 좋은 토너예요!   독도라인이 그러하듯 크게 단점없는 정말 무난템. 여름 저녁에 쓰기에도 정말 물토너라 보습감이 부족하다고 느꼈어요, 메이크업 전 가볍게 올리는 정도나 아니면 정말 민감성 피부, 지성 피부이신분들은 데일리로 산뜻하게 쓰실 수 있을 것 같아요!"
84,1025 독도 토너,볼트,5,대용량이라 좋고 아주 정석의 물토너입니다 베이직 심플 그잡채. 용기가 펌프가 아니라 쫌 불편한거말고 여름에 쓰기 좋다고 느껴요 겨울은 좀 약할거같아요
85,1025 독도 토너,jxxxk,5,물같은 제형이고 전혀 끈적임 없고 향도 은은하고 데일리로 쓰기에 아주 순해요 여러겹 레이어링하기도 좋고 딱 수분감만 주는 아이라서 좋아요 학생들 쓰기에도 좋아요
86,1025 독도 토너,gamza_girl,5,제 데일리 토너입니다. 물 같은 제형으로 끈적이는 느낌 너무 싫어서 뭐 바르고 자는거 싫어하는 사람인 저에게 딱 맞는 제형이에요..! 가끔 퐉 눌러서 조금 많이 발리는 경우도 있지만 산뜻하고 금방 흡수도 되서 특히 요즘 같은 여름철에 사용하기 너무 좋아요!
87,1025 독도 토너,삐열이,5,보습감이 좋고 피부가 촉촉해요. 자극없이 사용할수 있어 좋아요. 
88,1025 독도 토너,글로리#fvFhVQ,5,산뜻하고 가볍게 마무리되요 향도 진하지 않아서 호불호없이 사용할 수 있을 것 같아요 피부가 예민한 건성인데 자극이나 트러블은 없었어요!! 대신에 양이 좀 적어서 세일할 때 한 번에 많이 쟁여놔야 할 것 같아요 ㅎㅎ
89,1025 독도 토너,더.글로우픽#,5,"다들 뭐 이미 좋은거 아시겠지만 지~~~~~~~~~인짜  순합니다. 제가 전에 접촉성 피부염(안맞는 스킨로션 사용해서 나는 피부병) 나서 아무 스킨로션도 사용하지 못하고 있을 때가 있었는데, 독도토너랑 로션은 순하니까 속는셈 치고 써봤다가 병원가지도 않고 피부염 치료했어요. 그 정도로 순하고 좋은 토너입니다. 여드름에도 좋아요 꼭 쓰세요ㅠ "
90,1025 독도 토너,소쏘쏘,4,토너로는 끈적이지 않고 성분도 순해서 닦는토너용으로 쓰기 무난하게 좋은거 같아요 모든 피부용으로 효과 좋아보여요 미스트 용기에 담아서 미스트 형식으로도 뿌리고 솜에 적셔서 얼굴도 닦고 이거저거 만능템인거 같은데 눈에 띄는 효과는 딱히 없는거 같아요
91,1025 독도 토너,글로리#fshPOn,4,정말 스킨 본연의 제품이더라구요 가볍게 세안후 피부결 정리하는정도의 용도로 사용하니깐 딱 좋았습니다
92,1025 독도 토너,hjy005,5,가성비 너무 좋고 대용량이라 닥토로 팍팍 쓰기 아주좋아요!! 성분도순해서 피부에 자극도 없고 결도 좋아져영
93,1025 독도 토너,Ocho,4,❗️구매이유 평소에 화장 안할때는 토너만 바를때가 많아서 인기가 많길래 구매 했습니다 ❗️제품 제가 생각한것보다 막 촉촉 하지는 않았어요 여름에는 이것만 발라도 괜찮은데 겨울에는 이것만 바르기에는 부족 해요
94,1025 독도 토너,아깽12,5,민감한 건성이라 토너도 아무거나 잘 못쓰는 편인데 독도 토너 진짜 순하고 수분 충전 너무 잘되서 매일 사용하고 있어요 여러번 레이어링해서 흡수 시켜주었더니 속건조도 사라지고 피부도 꽤 맑아졌습니다
95,1025 독도 토너,토깽아빠,5,독도토너를 써왔지맠 이게 좋은지 안좋은지 무난하다 생각하고 아무 생각없이 화장솜에 적셔 썼어요. 그만큼 사용중일때 피부의 트러블이나 문제가 없었습니다. 마치 원래 내 피부에 맞는 토너라고 할까요…?모든 피부에 맞는 토너라면 독토인거같아요👍
96,1025 독도 토너,글로리#ftI7cj,5,피부가 굉장히 민감한 저로서는 너무너무 순하게 시용할 수 있는 제품이었어요 아침이나 저녁에 샤워 후 토너 사용을 무조건 하는 편인데 정말 피부에 무리가고 따가움 없이 잘 시용한 제품이에요 2주째 사용중인데 화잘먹 템이랍니다 무엇보다 정말 순해서 좋았아요 민감성 피부라 뭘 사용해도 피부가 빨개지는게 어쩔 수 없었는데 이번에 사용한 독도토너는 피부 빨개짐 없이 따가움없이 사용할 수 있어서 좋았어요 여드름 피부에도 좋다고 생각해요 순한 토너 찾고계신다면 추천드려요!
97,1025 독도 토너,연록,5,이거 그냥 휘뚜루마뚜루 쓸 수 있어서 너무 편해요 가격도 그냥 사면 싸다고 못 느끼지만 군대 간 남친이나 오빠한테 사달라고 하면 정말 싸게 살 수 있어요! 친오빠도 이거 쓰고 있는데 피부 약한 남매인데도 그냥 독도니깐 믿고 씁니당🥹 근데 팩토는 좀 별로고 닦토용으로 각질정리를 빠르게 한다구 생각하시길 클렌징 마지막단계로 쓰는게 젤 베스트더라구요 저한텐
98,1025 독도 토너,째째,4,"그저 스킨이란게 장점이자 단점 대용량에 저렴한 가격 . 가성비토너 물스킨이라 여름, 피부결 정돈 가벼운 토너팩 용도로 아주 굿 건성한테눈 건조"
99,1025 독도 토너,구르미누나야,5,올리브영 1위 제품이라길래 사서 써봤는데 진짜 좋더라구요! 촉촉하고 자극없이 쓰기에 딱인 제품이에오
100,서플 프레퍼레이션 페이셜 토너,iksy203,5,에센스토너 하면  클레어스 클레어스 하면 에센스 토너 인것같아요 에센스토너 중 제일 보습감이 좋고 사용감이 좋은것같아요 유튜버 한별님 예전영상을 보면서 알게된 토너인데 실제로 써보니 너무좋고 가성비도 좋아서 아직도 몇통째 쓰고있어요
101,서플 프레퍼레이션 페이셜 토너,최가연,5,콧물제형이고 재구매 3번째입니다. 향도 강하지않고 너무 순한느낌이에요 무난무난템! 여름에 추천입니다!질리지않고 계속 쓸수 있습니다.가격도 저려미라 인생템 등극입니당:)
102,서플 프레퍼레이션 페이셜 토너,Taroro,5,이 브랜드 처음엔 구매할수 있는데도 한정적이고 오프라인으로 살수 없어서 불편했는데 요즘은 쉽게 살수 있어서 편해졌어요. 일단 잘안맞는게 많은 편인 저에게 트러블 없이 바를수 있는 토너였어요. 약간 점성이 있어서 완전 가볍지도 않고 적당히 속건조를 잡아 주는 느낌이였어요. 토너팩을 해도 되고 가볍게 바르기도 좋은 활용도 좋은 토너라 전 한 4통 이상 쓴거 같은데 무난무난 하면서도 이만한게 또 없는 느낌? 향도 세지 않고 트러블없이 보습력이 괜찮아서 다른걸 쓰다가도 다시 생각나서 쓰게 되는 아이템이예요.
103,서플 프레퍼레이션 페이셜 토너,yuhee,3,제품은 케이스도 예쁘고 순하고 촉촉하고 괜찮아요 다만 콧물토너 제형 자체가 닦토하기에도 어렵고 흡수시켜도 앰플만큼 촉촉한 느낌은 덜 들어서 이걸 사용해보고 콧물토너가 안맞는다는걸 깨달았어요
104,서플 프레퍼레이션 페이셜 토너,외계생명체,3,향이 너무 구려요 기능 자체는 나쁘지 않았어요 이거 한겹 바르면 피부가 쫀쫀해진 느낌이라 좋았는데 향때문에 재구매 의사는 없어요
105,서플 프레퍼레이션 페이셜 토너,작은고양이,4,"계절타지않고 ..사계절내내써도무방한..토너아닌가싶어요 각질제거만큼은탁월한토너에요  보습감을원하신다는바로그토너추천요  건성,지성피부에도잘맞는,인공향로도NO 쫀쫀한토너에요  앰플은따로발라지않아도되는,제형을가지고있어서  무난하다고봐요 "
106,서플 프레퍼레이션 페이셜 토너,냥찌다,3,기본 기능은 언급된 대로 괜찮으나 향에서 약간 호불호 있을 수 있는 토너 전.. 불호인 향이었습니다 미니로 써봤었는데 미니도 본품도 재구매의사 없었어요
107,서플 프레퍼레이션 페이셜 토너,delightbe!,5,정말 촉촉한 토너에요 진짜 마음에 듭니다. 오래가고 피부에 잘 맞아요 
108,서플 프레퍼레이션 페이셜 토너,Boooo,1,"피부염(=얼굴 부분적으로 오돌토돌 수포같은 두드러기+붉고 가려운 두드러기)을 안겨준..ㅠㅠ..지금 피부 엉망됐네요 엉엉 제품 제형은 콧물 제형이고 약간 화한 향/느낌이 있어요. 보습이 괜찮아서 좋았는데 나한테 💩을 주다니.. 후기가 압도적으로 많아서 믿었는데 아쉽네유,,  피부 예민하신 분들은 성분 잘 보시고 구매하세요ㅠ  아니 처음부터 확 났으면 알아차렸을텐데 긴가민가하게 부분적으로 점점 심하게 나는건 뭐임ㅠ 원인이 뭔지 이것저것 테스트하다가 애꿎은 다른 화장품들만 버렸네,,  "
109,서플 프레퍼레이션 페이셜 토너,immaculate86,5,워낙 레전드 제품입니다. 미니어처를 얻어서 써보게 되었습니다.끈적이는 콧물스킨과 물타입 스킨의 중간제형입니다. 속보습이 잘되어서 그런지 양볼이 극심하게 건조한 편인데 이거 쓰면서 그 부분이 많이 나아졌습니다.   성분이 순한지 피부예민할때 써도 무리가 없는 제품이어서 더 맘에 드네요.애프터쉐이브로 써도 자극없고 괜찮구요. 민감성 전용은 아니지만 순해서 좋았습니다.  다른 기능성없이 딱 보습이란 기본에만 충실한 제품이라 안심하고 쓸수 있어 좋았구요. 향때문에 호불호가 있는지 무향버전도 나오는듯한데 유향버전의 향이 워낙 약하고 순해 신경쓸 정도는 아니었던거 같아요. 정품 구매의사 있습니다
110,서플 프레퍼레이션 페이셜 토너,차오차오오,5,약간 점성이 있는 물과 콧물 그 사이 제형이고 물토너 보다 확실히 보습감이 있기때문에 지복합분들 기준으로 겨울에 사용하기가 더 좋을거 같아요 건성이신분들은 사계절 다 사용하셔도 될거같구요 
111,서플 프레퍼레이션 페이셜 토너,microtoast,4,순하고 수분 충전이 잘되는 토너 점성이 약간 있는 듯한 쫀쫀 토너로 묽지만은 않은 토너! 끈적임없음!스킨팩용으로 제격
112,서플 프레퍼레이션 페이셜 토너,아란초,5,"이거 하나면 진짜 얼굴 촉촉 수분 잡챠에요. 피부 뒤집에 진 날에는 저거 하나 그냥 계속해서 발라주면 조금 진정되고, 수분감도 올라와서 좋아요. 전 8~9년 동안 저걸 사용하고 있답니다. ><"
113,서플 프레퍼레이션 페이셜 토너,만두풀빵,4,속건조를 잘 잡아주는 토너에요 수분 부족한 민감성 피부인데 여러통 사서 비웠고 한동안 너무 많이 사용했어서 그런지 요즘은 다른 제품들도 시도해보고 있는데 요즘은 토너팩용이나 닦토용으로 완전 흐르는 물 제형의 토너가 많더라구요 이 제품은 살짝 점성 있는 제형이라 닦토용으론 별로고 그냥 손에 덜어서 얼굴에 바를 때가 가장 나아요 예전에 진짜 귀찮았을 땐 이거 하나만 바르기도 했었는데.. 가격이 전보다 오른건지 할인 판매처가 줄어든건지 전만큼 가성비는 없어서 아쉬워요
114,서플 프레퍼레이션 페이셜 토너,도리돌돌쓰,5,무난하게 바르기 좋은토너. 향도 좋고 끈적거리지 않아서 계절관계없이 사용가능하다.
115,서플 프레퍼레이션 페이셜 토너,호의가계속되면둘리,4,너무 잘써왔던 토너인데.. 왜 때문인지 이것만 바르면 얼굴이 가려워서 2년전부터 다른 토너로 갈아탔네요ㅠ
